dataset,family,method,seed,n_qubits,n_layers,n_params,n_samples,train_size,test_size,subset_seed,split_seed,steps,lr,lam,loss_batch,metric_batch,metric_every,readout,readout_feature_count,state_dimension,loss_backend,metric_backend,timing_interpretation,train_loss,train_acc,test_loss,test_acc,total_seconds,metric_seconds,gradient_seconds,solve_seconds,metric_builds,metric_examples_total,loss_examples_total,metric_rank_first,metric_trace_first,metric_condition_first,regularized_metric_condition_first,metric_rank_last,metric_trace_last
wine01,u1_rzxy,AQNG,0,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1633888773880345,0.45,2.161124615497493,0.45,9.387997410000024,8.523623396999483,0.8589372859999003,0.0018033159999504,10,40,160,21,3.1495384735259004,64734541.40089508,2332.0626987744854,21,2.743126724093256
wine01,u1_rzxy,Full-QNG,0,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1754976090679863,0.45,2.176979520106762,0.45,339.72618043299985,338.8573412940002,0.862927829000455,0.0018658280005183,10,40,160,25,7.673629005965212,46525922.30115723,3083.034548926883,25,7.021473886947648
wine01,u1_rzxy,AQNG,1,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.152765597364274,0.45,2.151541009074962,0.45,9.438263029999916,8.575660871000082,0.8570799100000386,0.0018606460002956,10,40,160,20,2.035781502078796,48364096.404931016,1451.5740864384895,19,2.313468838373314
wine01,u1_rzxy,Full-QNG,1,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1609926254291145,0.45,2.160234217284287,0.45,339.6058599150001,338.657101799,0.9427805440004704,0.0017974190002405,10,40,160,22,6.393355485085858,32271273.200616967,2473.021503878641,23,6.3228582394228425
wine01,u1_rzxy,AQNG,2,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.145915724384275,0.45,2.1471718774718385,0.45,9.17885598199996,8.329058792999831,0.843704614000444,0.0019921490002161,10,40,160,18,2.41057034495295,40873804.845821634,1827.837572205956,20,2.21475442706399
wine01,u1_rzxy,Full-QNG,2,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.161043476161925,0.45,2.1631704504718874,0.45,327.14758820199995,326.30255015399985,0.8387544169997909,0.0019969629997831,10,40,160,22,7.228597622740679,22817365.0609251,3680.646577726496,24,6.934180174177163
wine01,u1_rzxy,AQNG,3,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1767934671622005,0.45,2.176800332407266,0.45,11.060393531000043,10.044803981000314,1.0092582059996855,0.0021100520002619,10,40,160,20,2.7100970859660616,96064629.52423866,2192.109445535309,20,2.41898722706948
wine01,u1_rzxy,Full-QNG,3,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.180029910812331,0.45,2.181044046662801,0.45,361.012969855,359.99666271,1.01113123200048,0.0015326269997331,10,40,160,24,6.699424522034311,80095751.2786833,3181.7474573784684,24,6.485495209219876
wine01,u1_rzxy,AQNG,4,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.168204790292135,0.45,2.1682012378324536,0.45,7.422714993,6.745256149000056,0.6725392790000342,0.0016957009997895,10,40,160,20,2.8498523065238,64113235.84817594,2102.719522750611,20,1.5299263228538111
wine01,u1_rzxy,Full-QNG,4,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.183185406222494,0.45,2.184712952194124,0.45,262.0780758169999,261.35382571799994,0.7192350840002746,0.0015199270001176,10,40,160,23,6.60407231922748,8479319.88527193,3162.159516617066,25,6.38898634470284
wine01,u1_rzxy,AQNG,5,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1992418304969377,0.45,2.199208918754727,0.45,9.43951210399996,8.578736798999898,0.8552888739998252,0.0017845900003976,10,40,160,18,2.8807948112322217,32153466.3945393,2336.9695169109914,18,2.2292556834458
wine01,u1_rzxy,Full-QNG,5,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.19927261577758,0.45,2.199236296844039,0.45,339.2518388369999,338.2833618260004,0.9623831529993369,0.0019277380001767,10,40,160,22,7.062903082394148,22816392.29374976,2873.7022623888874,22,6.43540325667346
wine01,u1_rzxy,AQNG,6,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1771871530253537,0.45,2.1772956490792934,0.45,10.934738374000062,9.926531019999857,1.002173979999725,0.002054691000012,10,40,160,20,1.6927920980254674,26862560.850541763,1102.479137470621,21,1.997559998349448
wine01,u1_rzxy,Full-QNG,6,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.180114697062459,0.45,2.1806278032462503,0.45,371.9925463709999,370.9351280510002,1.051192787999753,0.0019376309999188,10,40,160,24,6.331464376982585,71789475.72751167,2783.768339317276,25,6.424967812881198
wine01,u1_rzxy,AQNG,7,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1874004384166628,0.45,2.19212480505831,0.45,10.25808288899998,9.288027449999843,0.9649400559994774,0.0015797659998497,10,40,160,21,1.806869228703806,58773125.898521245,1207.2847684662315,21,1.6139457037880611
wine01,u1_rzxy,Full-QNG,7,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1912828901079378,0.45,2.19424402765256,0.45,360.351907369,359.3785395120003,0.9679600630006462,0.0016019500003494,10,40,160,25,6.263294884555892,61985329.64958767,3746.636685774413,26,6.211471159154542
wine01,u1_rzxy,AQNG,8,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.185790067795211,0.45,2.186557264440744,0.45,7.2804999089999,6.610393141999339,0.6653236799993465,0.0016623849996904,10,40,160,20,1.973590766051159,88948268.72204949,1263.2415358246549,20,1.8709359053939536
wine01,u1_rzxy,Full-QNG,8,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.19033053432552,0.45,2.191086630521768,0.45,269.35504567600015,268.65987743400024,0.6895088769997528,0.0018330190000597,10,40,160,25,6.440145395244252,54512942.111087926,3002.9287955597392,25,6.3969304650109216
wine01,u1_rzxy,AQNG,9,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.193807072389433,0.45,2.193757464981931,0.45,7.298362836999786,6.63152780000064,0.662471016001291,0.0014387910005098,10,40,160,16,2.577848906358536,8756208.872923646,1862.5406541718369,16,1.9262776933968864
wine01,u1_rzxy,Full-QNG,9,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1938544355906315,0.45,2.1938044333500124,0.45,262.17346260299973,261.43507463199967,0.7334502199996678,0.0015272539985744,10,40,160,21,6.570055468296426,56811201.14127392,3083.09524664668,20,6.926529285963206
wine01,u1_rzxy,AQNG,10,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1915006550127334,0.45,2.193026862370874,0.45,10.389228903999992,9.399993068999947,0.983883409999862,0.001684325000042,10,40,160,20,3.0054216657408053,36213893.75877157,2108.8665634747204,21,2.603022379139736
wine01,u1_rzxy,Full-QNG,10,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.192410945509509,0.45,2.193492852895363,0.45,370.3951655820001,369.4009267459997,0.988451256999724,0.0017271870003696,10,40,160,24,6.6148511053356485,14150629.425577814,3224.110110519028,24,6.473486608152388
wine01,u1_rzxy,AQNG,11,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1942851465579056,0.45,2.194010175351199,0.45,10.4262187920001,9.443394925000575,0.9773140759996296,0.0017838100000062,10,40,160,22,1.6678704232630597,64371141.07140252,805.9605573146763,21,2.5412309276763003
wine01,u1_rzxy,Full-QNG,11,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1946646390428786,0.45,2.194385415391909,0.45,375.472799897,374.4838927370001,0.9828657089999524,0.0018759160002446,10,40,160,24,5.9817768719950735,13097971.705640456,2544.375113179195,24,6.975993067643313
wine01,u1_rzxy,AQNG,12,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.174101071122797,0.45,2.174384192022557,0.45,10.71757931000002,9.714193019000277,0.99757049200025,0.0019210759999168,10,40,160,20,1.5862625024447838,24949334.4932902,819.3999845672756,20,2.7390499199534086
wine01,u1_rzxy,Full-QNG,12,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1813943593796807,0.45,2.1817131163936674,0.45,373.262228286,372.1870214550006,1.069015656000147,0.0018943740003578,10,40,160,24,6.253252773177902,14694335.879803415,3706.51494445376,24,7.287266679113304
wine01,u1_rzxy,AQNG,13,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.199413598570004,0.45,2.1994293193961623,0.45,9.473954271000366,8.60612719799974,0.8622301470004459,0.0018873180006266,10,40,160,17,2.2228643404447697,69160582.61771603,1511.564489154764,18,1.6393481903644234
wine01,u1_rzxy,Full-QNG,13,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.199418177127437,0.45,2.1994319423289896,0.45,337.90471904100013,336.9777864590001,0.9209168829997908,0.0019044929986193,10,40,160,21,6.496346488339637,18559866.879366763,2786.9731101490333,21,6.324701288367835
wine01,u1_rzxy,AQNG,14,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1977586786724013,0.45,2.1976674547891024,0.45,10.398518196000168,9.42215640500035,0.9712562830002298,0.00156482400007,10,40,160,17,2.2763679156853094,7947846.98473554,1669.579767360951,18,1.7569781212633533
wine01,u1_rzxy,Full-QNG,14,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1979076274624125,0.45,2.197900457934878,0.45,368.8133982380002,367.8269190909998,0.98109386599981,0.0016120990007948,10,40,160,22,6.5647834785352535,24772211.11599368,3593.6640353848707,23,6.206563872180889
wine01,u1_rzxy,AQNG,15,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.1752811076135976,0.45,2.17692038421446,0.45,10.471013170999868,9.486024629000212,0.9791324809998514,0.0019303790004414,10,40,160,20,2.186541006350883,12250466.611813877,1202.8481938886362,21,3.0001517971227645
wine01,u1_rzxy,Full-QNG,15,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1778815904840214,0.45,2.179527336179409,0.45,366.057254827,365.080341554999,0.970879367000407,0.0018665679992864,10,40,160,25,6.356993596697428,55098966.44533752,2958.3224930884494,24,6.5887766182886445
wine01,u1_rzxy,AQNG,16,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.176719521293875,0.45,2.1783332144033087,0.45,10.727557294000007,9.716257918999418,1.0053535970005214,0.0019851950003157,10,40,160,19,2.9426841020342627,44544622.62233812,1878.68536275636,21,2.4040794878908733
wine01,u1_rzxy,Full-QNG,16,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,2.1829454624228286,0.45,2.1830890995573315,0.45,369.024161761,368.0345827450003,0.9837647609997476,0.0017370640000535,10,40,160,23,7.486591396585179,15901654.443981595,3492.040670012708,22,6.589015446392208
wine01,u1_rzxy,AQNG,17,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,2.148256849064166,0.45,2.156593680600257,0.45,9.550159065999878,8.671680019000178,0.8723250369998823,0.0020880430001852,10,40,160,22,1.8507119881625105,79488796.76434661,1108.1151207447722,22,2.387778213529243
